2026-01-22 00:56:32,019 | WARNING | backend.app.utils.migrations | Applying SQLite schema updates: ['ALTER TABLE task ADD COLUMN assigned_by_id INTEGER', "ALTER TABLE task ADD COLUMN description TEXT NOT NULL DEFAULT ''", "ALTER TABLE task ADD COLUMN status VARCHAR(32) NOT NULL DEFAULT 'new'"]
2026-01-22 03:33:19,219 | INFO    | backend.app.routes.api | ← group_tasks() 13.4ms
2026-01-22 03:33:19,219 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:19] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 03:33:19,346 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:33:19,348 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:33:19,356 | INFO    | backend.app.routes.api | ← balance() 7.6ms
2026-01-22 03:33:19,357 | INFO    | backend.app.routes.api | ← group_tasks() 11.9ms
2026-01-22 03:33:19,358 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:19] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:33:19,358 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:19] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 03:33:19,484 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:33:19,489 | INFO    | backend.app.routes.api | ← group_tasks() 5.0ms
2026-01-22 03:33:19,490 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:19] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 03:33:19,510 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:33:19,511 | INFO    | backend.app.routes.api | ← balance() 1.2ms
2026-01-22 03:33:19,511 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:19] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:33:19,618 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:33:19,625 | INFO    | backend.app.routes.api | ← group_tasks() 6.1ms
2026-01-22 03:33:19,625 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:19] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 03:33:19,634 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:33:19,635 | INFO    | backend.app.routes.api | ← balance() 1.4ms
2026-01-22 03:33:19,636 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:19] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:33:19,759 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:33:19,761 | INFO    | backend.app.routes.api | ← balance() 1.6ms
2026-01-22 03:33:19,762 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:19] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:33:21,061 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:33:21,065 | INFO    | backend.app.routes.api | ← group_tasks() 4.4ms
2026-01-22 03:33:21,066 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:21] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 03:33:32,118 | INFO    | backend.app.routes.api | → create_group()
2026-01-22 03:33:32,143 | INFO    | backend.app.routes.api | ← create_group() 24.8ms
2026-01-22 03:33:32,144 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:32] "POST /api/groups HTTP/1.1" 200 -
2026-01-22 03:33:32,275 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 03:33:32,279 | INFO    | backend.app.routes.api | ← list_groups() 4.3ms
2026-01-22 03:33:32,280 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:32] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 03:33:48,023 | INFO    | backend.app.routes.api | → group_finance()
2026-01-22 03:33:48,031 | INFO    | backend.app.routes.api | ← group_finance() 8.0ms
2026-01-22 03:33:48,032 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:48] "GET /api/groups/2/finance HTTP/1.1" 200 -
2026-01-22 03:33:48,167 | INFO    | backend.app.routes.api | → group_finance_categories()
2026-01-22 03:33:48,168 | INFO    | backend.app.routes.api | → group_finance_methods()
2026-01-22 03:33:48,177 | INFO    | backend.app.routes.api | ← group_finance_methods() 9.2ms
2026-01-22 03:33:48,178 | INFO    | backend.app.routes.api | ← group_finance_categories() 11.2ms
2026-01-22 03:33:48,178 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:48] "GET /api/groups/2/finance/methods HTTP/1.1" 200 -
2026-01-22 03:33:48,179 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:48] "GET /api/groups/2/finance/categories HTTP/1.1" 200 -
2026-01-22 03:33:48,585 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:33:48,588 | INFO    | backend.app.routes.api | ← group_tasks() 2.7ms
2026-01-22 03:33:48,589 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:48] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 03:33:49,286 | INFO    | backend.app.routes.api | → create_group_invite()
2026-01-22 03:33:49,296 | INFO    | backend.app.routes.api | ← create_group_invite() 9.8ms
2026-01-22 03:33:49,296 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:49] "POST /api/groups/2/invites HTTP/1.1" 200 -
2026-01-22 03:33:59,572 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:33:59,574 | INFO    | backend.app.routes.api | ← group_tasks() 2.1ms
2026-01-22 03:33:59,574 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:33:59] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 03:34:00,041 | INFO    | backend.app.routes.api | → finance()
2026-01-22 03:34:00,045 | INFO    | backend.app.routes.api | ← finance() 3.7ms
2026-01-22 03:34:00,046 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:00] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 03:34:01,035 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:34:01,043 | INFO    | backend.app.routes.api | ← group_tasks() 7.3ms
2026-01-22 03:34:01,044 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:01] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 03:34:01,176 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:34:01,178 | INFO    | backend.app.routes.api | ← balance() 1.7ms
2026-01-22 03:34:01,178 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:01] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:34:01,785 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:34:01,789 | INFO    | backend.app.routes.api | ← group_tasks() 3.1ms
2026-01-22 03:34:01,789 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:01] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 03:34:02,408 | INFO    | backend.app.routes.api | → get_notification_settings()
2026-01-22 03:34:02,410 | INFO    | backend.app.routes.api | ← get_notification_settings() 1.9ms
2026-01-22 03:34:02,410 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:02] "GET /api/settings/notifications HTTP/1.1" 200 -
2026-01-22 03:34:03,164 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:34:03,167 | INFO    | backend.app.routes.api | ← group_tasks() 3.3ms
2026-01-22 03:34:03,168 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:03] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 03:34:06,770 | INFO    | backend.app.routes.api | → create_group()
2026-01-22 03:34:06,788 | INFO    | backend.app.routes.api | ← create_group() 17.6ms
2026-01-22 03:34:06,789 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:06] "POST /api/groups HTTP/1.1" 200 -
2026-01-22 03:34:06,920 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 03:34:06,928 | INFO    | backend.app.routes.api | ← list_groups() 8.0ms
2026-01-22 03:34:06,928 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:06] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 03:34:21,352 | INFO    | backend.app.routes.web | → index()
2026-01-22 03:34:21,353 | INFO    | backend.app.routes.web | ← index() 0.6ms
2026-01-22 03:34:21,353 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:21] "GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmcmVzaCI6ZmFsc2UsImlhdCI6MTc2OTA0MTk5NiwianRpIjoiMDk4ZjY1OTMtMGZkOC00ZDJjLTllNDEtZjVkNjY1OTg1ODJmIiwidHlwZSI6ImFjY2VzcyIsInN1YiI6IjEiLCJuYmYiOjE3NjkwNDE5OTYsImNzcmYiOiJlM2RjNmVmMS0wMmJiLTQ3M2YtOGI3Yi1jMTc1ZGU3MWUyMTgiLCJleHAiOjE3NjkwNDU1OTZ9.imYpDJM_Pa85gg_UvFrhGjz4ypvDoM-LSXS3B8VA_OY HTTP/1.1" 200 -
2026-01-22 03:34:21,540 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:21] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
2026-01-22 03:34:21,616 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:21] "[36mGET /static/js/app.js HTTP/1.1[0m" 304 -
2026-01-22 03:34:21,756 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 03:34:21,761 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 03:34:21,771 | INFO    | backend.app.routes.api | ← auth_telegram() 15.0ms
2026-01-22 03:34:21,772 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:21] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 03:34:21,774 | INFO    | backend.app.routes.api | ← auth_telegram() 13.8ms
2026-01-22 03:34:21,775 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:21] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 03:34:21,907 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 03:34:21,917 | INFO    | backend.app.routes.api | ← list_groups() 9.3ms
2026-01-22 03:34:21,918 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:21] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 03:34:22,050 | INFO    | backend.app.routes.api | → list_users()
2026-01-22 03:34:22,051 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 03:34:22,054 | INFO    | backend.app.routes.api | ← list_users() 3.8ms
2026-01-22 03:34:22,055 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/users HTTP/1.1" 200 -
2026-01-22 03:34:22,058 | INFO    | backend.app.routes.api | ← list_groups() 6.6ms
2026-01-22 03:34:22,058 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 03:34:22,189 | INFO    | backend.app.routes.api | → get_notification_settings()
2026-01-22 03:34:22,191 | INFO    | backend.app.routes.api | ← get_notification_settings() 1.7ms
2026-01-22 03:34:22,191 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/settings/notifications HTTP/1.1" 200 -
2026-01-22 03:34:22,327 | INFO    | backend.app.routes.api | → get_notification_settings()
2026-01-22 03:34:22,331 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:34:22,335 | INFO    | backend.app.routes.api | ← get_notification_settings() 7.2ms
2026-01-22 03:34:22,338 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/settings/notifications HTTP/1.1" 200 -
2026-01-22 03:34:22,341 | INFO    | backend.app.routes.api | ← group_tasks() 10.7ms
2026-01-22 03:34:22,342 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 03:34:22,491 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:34:22,493 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:34:22,495 | INFO    | backend.app.routes.api | → get_notification_settings()
2026-01-22 03:34:22,499 | INFO    | backend.app.routes.api | ← balance() 6.1ms
2026-01-22 03:34:22,502 | INFO    | backend.app.routes.api | ← group_tasks() 10.4ms
2026-01-22 03:34:22,503 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:34:22,503 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 03:34:22,504 | INFO    | backend.app.routes.api | ← get_notification_settings() 8.5ms
2026-01-22 03:34:22,505 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/settings/notifications HTTP/1.1" 200 -
2026-01-22 03:34:22,638 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:34:22,640 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:34:22,642 | INFO    | backend.app.routes.api | ← balance() 4.0ms
2026-01-22 03:34:22,645 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:34:22,651 | INFO    | backend.app.routes.api | ← group_tasks() 10.8ms
2026-01-22 03:34:22,651 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 03:34:22,785 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:34:22,787 | INFO    | backend.app.routes.api | → get_notification_settings()
2026-01-22 03:34:22,790 | INFO    | backend.app.routes.api | ← balance() 5.2ms
2026-01-22 03:34:22,790 | INFO    | backend.app.routes.api | ← get_notification_settings() 3.4ms
2026-01-22 03:34:22,791 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:34:22,791 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:22] "GET /api/settings/notifications HTTP/1.1" 200 -
2026-01-22 03:34:23,126 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:34:23,129 | INFO    | backend.app.routes.api | ← group_tasks() 2.6ms
2026-01-22 03:34:23,129 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:23] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 03:34:23,761 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:34:23,764 | INFO    | backend.app.routes.api | ← group_tasks() 3.1ms
2026-01-22 03:34:23,765 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:23] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 03:34:26,201 | INFO    | backend.app.routes.api | → create_group_invite()
2026-01-22 03:34:26,207 | INFO    | backend.app.routes.api | ← create_group_invite() 6.6ms
2026-01-22 03:34:26,208 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:34:26] "POST /api/groups/2/invites HTTP/1.1" 200 -
2026-01-22 03:35:22,922 | INFO    | backend.app.routes.api | → bot_start()
2026-01-22 03:35:22,950 | INFO    | backend.app.routes.api | ← bot_start() 27.9ms
2026-01-22 03:35:22,950 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:22] "POST /api/bot/start HTTP/1.1" 200 -
2026-01-22 03:35:52,517 | INFO    | backend.app.routes.web | → index()
2026-01-22 03:35:52,519 | INFO    | backend.app.routes.web | ← index() 1.6ms
2026-01-22 03:35:52,520 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:52] "GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmcmVzaCI6ZmFsc2UsImlhdCI6MTc2OTA0MjEyMiwianRpIjoiNTYyNGQwNWYtYzk3YS00NWE1LWE1ZjctMDE4YTZkOTM1YTdiIiwidHlwZSI6ImFjY2VzcyIsInN1YiI6IjIiLCJuYmYiOjE3NjkwNDIxMjIsImNzcmYiOiI0N2ZhN2FkZi00ZTQ2LTQzZTEtOTE4ZC0yYzc0YWY0YWU0NGIiLCJleHAiOjE3NjkwNDU3MjJ9.Rg5pbWPhEUAIc7XKuFbGsq9Jug6-6Y8ePWylxiKd10o HTTP/1.1" 200 -
2026-01-22 03:35:52,677 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:52] "GET /static/css/style.css HTTP/1.1" 200 -
2026-01-22 03:35:52,677 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:52] "GET /static/js/app.js HTTP/1.1" 200 -
2026-01-22 03:35:52,868 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 03:35:52,869 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 03:35:52,881 | INFO    | backend.app.routes.api | ← auth_telegram() 12.5ms
2026-01-22 03:35:52,881 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:52] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 03:35:52,883 | INFO    | backend.app.routes.api | ← auth_telegram() 13.5ms
2026-01-22 03:35:52,883 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:52] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 03:35:53,013 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 03:35:53,015 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 03:35:53,019 | INFO    | backend.app.routes.api | ← list_groups() 6.1ms
2026-01-22 03:35:53,021 | INFO    | backend.app.routes.api | ← list_groups() 5.9ms
2026-01-22 03:35:53,021 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 03:35:53,022 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 03:35:53,151 | INFO    | backend.app.routes.api | → list_users()
2026-01-22 03:35:53,153 | INFO    | backend.app.routes.api | → list_users()
2026-01-22 03:35:53,155 | INFO    | backend.app.routes.api | ← list_users() 4.5ms
2026-01-22 03:35:53,156 | INFO    | backend.app.routes.api | ← list_users() 3.3ms
2026-01-22 03:35:53,157 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/users HTTP/1.1" 200 -
2026-01-22 03:35:53,157 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/users HTTP/1.1" 200 -
2026-01-22 03:35:53,286 | INFO    | backend.app.routes.api | → get_notification_settings()
2026-01-22 03:35:53,289 | INFO    | backend.app.routes.api | → get_notification_settings()
2026-01-22 03:35:53,290 | INFO    | backend.app.routes.api | ← get_notification_settings() 3.8ms
2026-01-22 03:35:53,292 | INFO    | backend.app.routes.api | ← get_notification_settings() 2.3ms
2026-01-22 03:35:53,292 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/settings/notifications HTTP/1.1" 200 -
2026-01-22 03:35:53,293 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/settings/notifications HTTP/1.1" 200 -
2026-01-22 03:35:53,423 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:35:53,424 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:35:53,429 | INFO    | backend.app.routes.api | ← group_tasks() 6.0ms
2026-01-22 03:35:53,430 | INFO    | backend.app.routes.api | ← group_tasks() 5.6ms
2026-01-22 03:35:53,431 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/groups/5/tasks HTTP/1.1" 200 -
2026-01-22 03:35:53,431 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/groups/5/tasks HTTP/1.1" 200 -
2026-01-22 03:35:53,562 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:35:53,563 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 03:35:53,565 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:35:53,566 | INFO    | backend.app.routes.api | ← group_tasks() 4.0ms
2026-01-22 03:35:53,567 | INFO    | backend.app.routes.api | ← group_tasks() 4.3ms
2026-01-22 03:35:53,568 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:35:53,569 | INFO    | backend.app.routes.api | ← balance() 4.5ms
2026-01-22 03:35:53,569 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/groups/5/tasks HTTP/1.1" 200 -
2026-01-22 03:35:53,570 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/groups/5/tasks HTTP/1.1" 200 -
2026-01-22 03:35:53,571 | INFO    | backend.app.routes.api | ← balance() 2.5ms
2026-01-22 03:35:53,571 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:35:53,572 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:35:53,702 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:35:53,704 | INFO    | backend.app.routes.api | → balance()
2026-01-22 03:35:53,706 | INFO    | backend.app.routes.api | ← balance() 3.8ms
2026-01-22 03:35:53,708 | INFO    | backend.app.routes.api | ← balance() 3.7ms
2026-01-22 03:35:53,708 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:35:53,709 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:35:53] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 03:36:00,508 | INFO    | backend.app.routes.api | → create_group()
2026-01-22 03:36:00,526 | INFO    | backend.app.routes.api | ← create_group() 17.7ms
2026-01-22 03:36:00,526 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:36:00] "POST /api/groups HTTP/1.1" 200 -
2026-01-22 03:36:00,654 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 03:36:00,658 | INFO    | backend.app.routes.api | ← list_groups() 4.2ms
2026-01-22 03:36:00,659 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 03:36:00] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 18:43:35,545 | INFO    | werkzeug | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.33.0.2:5000
2026-01-22 18:43:35,546 | INFO    | werkzeug | [33mPress CTRL+C to quit[0m
2026-01-22 18:48:14,155 | ERROR   | backend.app | SQLite schema migration failed
Traceback (most recent call last):
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/backend/app/__init__.py", line 48, in create_app
    ensure_sqlite_schema()
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/backend/app/utils/migrations.py", line 30, in ensure_sqlite_schema
    if not _has_column("task", "assigned_by_id"):
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/backend/app/utils/migrations.py", line 14, in _has_column
    cols = [c["name"] for c in insp.get_columns(table)]
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/.venv/lib/python3.10/site-packages/sqlalchemy/engine/reflection.py", line 869, in get_columns
    col_defs = self.dialect.get_columns(
  File "<string>", line 2, in get_columns
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/.venv/lib/python3.10/site-packages/sqlalchemy/engine/reflection.py", line 106, in cache
    ret = fn(self, con, *args, **kw)
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/.venv/lib/python3.10/site-packages/sqlalchemy/dialects/sqlite/base.py", line 2435, in get_columns
    raise exc.NoSuchTableError(
sqlalchemy.exc.NoSuchTableError: task
2026-01-22 18:48:14,174 | INFO    | werkzeug | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.33.0.2:5000
2026-01-22 18:48:14,174 | INFO    | werkzeug | [33mPress CTRL+C to quit[0m
2026-01-22 19:06:40,801 | ERROR   | backend.app | SQLite schema migration failed
Traceback (most recent call last):
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/backend/app/__init__.py", line 48, in create_app
    ensure_sqlite_schema()
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/backend/app/utils/migrations.py", line 30, in ensure_sqlite_schema
    if not _has_column("task", "assigned_by_id"):
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/backend/app/utils/migrations.py", line 14, in _has_column
    cols = [c["name"] for c in insp.get_columns(table)]
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/.venv/lib/python3.10/site-packages/sqlalchemy/engine/reflection.py", line 869, in get_columns
    col_defs = self.dialect.get_columns(
  File "<string>", line 2, in get_columns
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/.venv/lib/python3.10/site-packages/sqlalchemy/engine/reflection.py", line 106, in cache
    ret = fn(self, con, *args, **kw)
  File "/Users/macintosh/Desktop/fixed_project_fixed_v3 3/.venv/lib/python3.10/site-packages/sqlalchemy/dialects/sqlite/base.py", line 2435, in get_columns
    raise exc.NoSuchTableError(
sqlalchemy.exc.NoSuchTableError: task
2026-01-22 19:06:40,822 | INFO    | werkzeug | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.33.0.2:5000
2026-01-22 19:06:40,823 | INFO    | werkzeug | [33mPress CTRL+C to quit[0m
2026-01-22 19:06:49,923 | INFO    | backend.app.routes.api | → bot_start()
2026-01-22 19:06:49,978 | INFO    | backend.app.routes.api | ← bot_start() 54.9ms
2026-01-22 19:06:49,979 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 19:06:49] "POST /api/bot/start HTTP/1.1" 200 -
2026-01-22 19:06:50,579 | INFO    | backend.app.routes.api | → bot_invites_pending()
2026-01-22 19:06:50,584 | INFO    | backend.app.routes.api | ← bot_invites_pending() 5.3ms
2026-01-22 19:06:50,585 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 19:06:50] "POST /api/bot/invites/pending HTTP/1.1" 200 -
2026-01-22 19:06:56,178 | INFO    | backend.app.routes.web | → index()
2026-01-22 19:06:56,189 | INFO    | backend.app.routes.web | ← index() 10.5ms
